(-58.87, -30.15, -0.00)
(-58.37, -30.20, 0.00)
(-57.86, -30.25, 0.00)
(-57.36, -30.31, 0.00)
(-56.85, -30.36, 0.00)
(-56.34, -30.41, 0.00)
(-55.83, -30.47, 0.00)
(-55.32, -30.52, 0.00)
(-54.81, -30.58, 0.00)
(-54.30, -30.63, 0.00)
(-53.78, -30.68, 0.00)
(-53.26, -30.74, 0.00)
(-52.75, -30.79, 0.00)
(-52.23, -30.85, 0.00)
(-51.71, -30.90, 0.00)
(-51.18, -30.96, 0.00)
(-50.66, -31.01, 0.00)
(-50.14, -31.07, 0.00)
(-49.61, -31.12, 0.00)
(-49.08, -31.18, 0.00)
(-48.55, -31.23, 0.00)
(-48.02, -31.29, 0.00)
(-47.49, -31.34, 0.00)
(-46.96, -31.40, 0.00)
(-46.42, -31.46, 0.00)
(-45.88, -31.51, 0.00)
(-45.35, -31.57, 0.00)
(-44.81, -31.63, 0.00)
(-44.27, -31.68, 0.00)
(-43.72, -31.74, 0.00)
(-43.18, -31.80, 0.00)
(-42.63, -31.85, 0.00)
(-42.09, -31.91, -0.00)
(-41.54, -31.97, 0.00)
(-40.99, -32.03, 0.00)
(-40.44, -32.08, 0.00)
(-39.89, -32.14, -0.00)
(-39.33, -32.20, 0.00)
(-38.78, -32.26, 0.00)
(-38.22, -32.32, 0.00)
(-37.66, -32.38, 0.00)
(-39.76, -32.73, 0.00)
(-40.42, -32.67, 0.00)
(-41.08, -32.60, 0.00)
(-41.74, -32.53, 0.00)
(-42.39, -32.46, -0.00)
(-43.04, -32.40, 0.00)
(-43.69, -32.33, 0.00)
(-44.33, -32.26, 0.00)
(-44.98, -32.20, 0.00)
(-45.62, -32.13, 0.00)
(-46.26, -32.07, 0.00)
(-46.89, -32.00, -0.00)
(-47.53, -31.94, 0.00)
(-48.16, -31.87, 0.00)
(-48.79, -31.81, 0.00)
(-49.41, -31.74, 0.00)
(-50.04, -31.68, 0.00)
(-50.66, -31.61, 0.00)
(-51.28, -31.55, -0.00)
(-51.89, -31.49, 0.00)
(-52.51, -31.42, 0.00)
(-53.12, -31.36, 0.00)
(-53.73, -31.30, 0.00)
(-54.33, -31.24, 0.00)
(-54.94, -31.17, 0.00)
(-55.54, -31.11, 0.00)
(-56.14, -31.05, 0.00)
(-56.74, -30.99, 0.00)
(-57.34, -30.93, 0.00)
(-57.93, -30.87, 0.00)
(-58.52, -30.80, 0.00)
(-59.11, -30.74, 0.00)
(-59.70, -30.68, 0.00)
(-60.28, -30.62, 0.00)
(-60.86, -30.56, 0.00)
(-61.44, -30.50, 0.00)
(-62.02, -30.44, 0.00)
(-62.60, -30.39, 0.00)
(-63.17, -30.33, 0.00)
(-63.74, -30.27, 0.00)
(-64.31, -30.21, 0.00)
(-64.88, -30.15, 0.00)
(-65.44, -30.09, 0.00)
(-66.01, -30.03, 0.00)
(-66.57, -29.98, 0.00)
(-67.13, -29.92, 0.00)
(-67.68, -29.86, 0.00)
(-68.24, -29.81, 0.00)
(-68.79, -29.75, 0.00)
(-69.34, -29.69, 0.00)
(-69.89, -29.64, 0.00)
(-70.44, -29.58, 0.00)
(-70.98, -29.52, 0.00)
(-71.53, -29.47, 0.00)
(-72.07, -29.41, 0.00)
(-72.61, -29.36, 0.00)
(-73.14, -29.30, 0.00)
(-73.68, -29.25, 0.00)
(-74.21, -29.19, 0.00)
(-74.74, -29.14, 0.00)
(-75.27, -29.08, 0.00)
(-75.80, -29.03, 0.00)
(-76.33, -28.97, 0.00)
(-76.85, -28.92, 0.00)
(-77.37, -28.87, 0.00)
(-77.89, -28.81, 0.00)
(-78.41, -28.76, 0.00)
(-78.93, -28.71, 0.00)
(-79.44, -28.65, 0.00)
(-79.96, -28.60, 0.00)
(-80.47, -28.55, 0.00)
(-80.98, -28.49, 0.00)
(-81.48, -28.44, 0.00)
(-81.99, -28.39, 0.00)
(-82.49, -28.34, 0.00)
(-83.00, -28.29, 0.00)
(-83.50, -28.24, 0.00)
(-84.00, -28.18, 0.00)
(-84.49, -28.13, 0.00)
(-84.99, -28.08, 0.00)
(-85.48, -28.03, 0.00)
(-85.97, -27.98, 0.00)
(-86.46, -27.93, 0.00)
(-86.95, -27.88, 0.00)
(-87.44, -27.83, 0.00)
(-87.93, -27.78, 0.00)
(-88.41, -27.73, 0.00)
(-88.89, -27.68, 0.00)
(-89.37, -27.63, 0.00)
(-89.85, -27.58, 0.00)
(-90.33, -27.53, 0.00)
(-90.80, -27.48, 0.00)
(-91.28, -27.44, 0.00)
(-91.75, -27.39, 0.00)
(-92.22, -27.34, 0.00)
(-92.69, -27.29, 0.00)
(-93.16, -27.24, 0.00)
(-93.62, -27.19, 0.00)
(-94.09, -27.15, 0.00)
(-94.55, -27.10, 0.00)
(-95.01, -27.05, 0.00)
(-95.47, -27.00, 0.00)
(-95.93, -26.96, 0.00)
(-96.39, -26.91, 0.00)
(-96.84, -26.86, 0.00)
(-97.29, -26.82, 0.00)
(-97.75, -26.77, 0.00)
(-98.20, -26.72, 0.00)
(-98.65, -26.68, 0.00)
(-99.09, -26.63, 0.00)
(-99.54, -26.59, 0.00)
(-99.99, -26.54, 0.00)
(-100.43, -26.49, 0.00)
(-100.87, -26.45, 0.00)
(-101.31, -26.40, 0.00)
(-101.75, -26.36, 0.00)
(-102.19, -26.31, 0.00)
(-102.62, -26.27, 0.00)
(-103.06, -26.22, 0.00)
(-103.49, -26.18, 0.00)
(-103.92, -26.13, 0.00)
(-104.36, -26.09, 0.00)
(-104.78, -26.05, 0.00)
(-105.21, -26.00, 0.00)
(-105.64, -25.96, 0.00)
(-102.40, -28.79, 0.00)
(-110.20, -25.04, 0.00)
(-109.83, -25.08, 0.00)
(-109.45, -25.12, 0.00)
(-109.07, -25.16, 0.00)
(-108.69, -25.20, 0.00)
(-108.31, -25.24, -0.00)
(-107.93, -25.28, 0.00)
(-107.55, -25.32, 0.00)
(-107.16, -25.36, 0.00)
(-106.78, -25.40, -0.00)
(-106.39, -25.44, 0.00)
(-106.01, -25.48, -0.00)
(-105.62, -25.52, -0.00)
(-105.23, -25.56, 0.00)
(-104.85, -25.60, 0.00)
(-104.46, -25.64, 0.00)
(-104.07, -25.68, 0.00)
(-103.67, -25.73, -0.00)
(-103.28, -25.77, 0.00)
(-102.89, -25.81, 0.00)
(-102.50, -25.85, 0.00)
(-102.10, -25.89, -0.00)
(-101.71, -25.93, 0.00)
(-101.31, -25.98, 0.00)
(-100.91, -26.02, 0.00)
(-100.51, -26.06, 0.00)
(-100.11, -26.10, -0.00)
(-99.71, -26.15, 0.00)
(-99.31, -26.19, -0.00)
(-98.91, -26.23, 0.00)
(-98.51, -26.27, 0.00)
(-98.10, -26.32, -0.00)
(-97.70, -26.36, 0.00)
(-97.29, -26.40, 0.00)
(-96.88, -26.44, 0.00)
(-96.48, -26.49, 0.00)
(-96.07, -26.53, 0.00)
(-95.66, -26.57, 0.00)
(-95.25, -26.62, 0.00)
(-94.83, -26.66, 0.00)
(-94.42, -26.71, 0.00)
(-94.01, -26.75, 0.00)
(-93.59, -26.79, 0.00)
(-93.18, -26.84, 0.00)
(-92.76, -26.88, 0.00)
(-92.34, -26.93, 0.00)
(-91.92, -26.97, 0.00)
(-91.50, -27.01, 0.00)
(-91.08, -27.06, -0.00)
(-90.66, -27.10, 0.00)
(-90.24, -27.15, 0.00)
(-89.81, -27.19, 0.00)
(-89.39, -27.24, 0.00)
(-88.96, -27.28, 0.00)
(-88.54, -27.33, -0.00)
(-88.11, -27.37, 0.00)
(-87.68, -27.42, 0.00)
(-87.25, -27.46, 0.00)
(-86.82, -27.51, 0.00)
(-86.38, -27.56, 0.00)
(-85.95, -27.60, 0.00)
(-85.52, -27.65, 0.00)
(-85.08, -27.69, 0.00)
(-84.64, -27.74, 0.00)
(-84.21, -27.79, -0.00)
(-83.77, -27.83, 0.00)
(-83.33, -27.88, 0.00)
(-82.89, -27.93, 0.00)
(-82.45, -27.97, -0.00)
(-82.00, -28.02, 0.00)
(-81.56, -28.07, -0.00)
(-81.11, -28.11, -0.00)
(-80.67, -28.16, 0.00)
(-80.22, -28.21, 0.00)
(-79.77, -28.26, -0.00)
(-79.32, -28.30, 0.00)
(-78.87, -28.35, 0.00)
(-78.42, -28.40, 0.00)
(-77.97, -28.45, 0.00)
(-77.51, -28.49, 0.00)
(-77.06, -28.54, 0.00)
(-76.60, -28.59, 0.00)
(-76.14, -28.64, 0.00)
(-75.69, -28.69, 0.00)
(-75.23, -28.74, -0.00)
(-74.76, -28.79, 0.00)
(-74.30, -28.83, 0.00)
(-73.84, -28.88, 0.00)
(-73.37, -28.93, 0.00)
(-72.91, -28.98, 0.00)
(-72.44, -29.03, -0.00)
(-71.97, -29.08, 0.00)
(-71.50, -29.13, 0.00)
(-71.03, -29.18, 0.00)
(-70.56, -29.23, 0.00)
(-70.09, -29.28, 0.00)
(-69.62, -29.33, 0.00)
(-69.14, -29.38, -0.00)
(-68.66, -29.43, 0.00)
(-68.19, -29.48, 0.00)
(-67.71, -29.53, 0.00)
(-67.23, -29.58, -0.00)
(-66.75, -29.63, 0.00)
(-66.26, -29.69, 0.00)
(-65.78, -29.74, 0.00)
(-65.29, -29.79, 0.00)
(-64.81, -29.84, 0.00)
(-64.32, -29.89, 0.00)
(-63.83, -29.94, 0.00)
(-63.34, -29.99, 0.00)
(-62.85, -30.05, 0.00)
(-62.36, -30.10, 0.00)
(-61.86, -30.15, 0.00)
(-61.37, -30.20, 0.00)
(-60.87, -30.26, 0.00)
(-60.37, -30.31, 0.00)
(-59.87, -30.36, 0.00)
(-59.37, -30.41, 0.00)
(-58.87, -30.47, -0.00)
(-58.37, -30.52, 0.00)
(-57.86, -30.57, 0.00)
(-57.36, -30.63, 0.00)
(-56.85, -30.68, 0.00)
(-56.34, -30.74, 0.00)
(-55.83, -30.79, 0.00)
(-55.32, -30.84, 0.00)
(-54.81, -30.90, 0.00)
(-54.30, -30.95, 0.00)
(-53.78, -31.01, 0.00)
(-53.26, -31.06, 0.00)
(-52.75, -31.12, 0.00)
(-52.23, -31.17, 0.00)
(-51.71, -31.23, 0.00)
(-51.18, -31.28, 0.00)
(-50.66, -31.34, 0.00)
(-50.14, -31.39, 0.00)
(-49.61, -31.45, 0.00)
(-49.08, -31.50, 0.00)
(-48.55, -31.56, 0.00)
(-48.02, -31.62, 0.00)
(-47.49, -31.67, 0.00)
(-46.96, -31.73, 0.00)
(-46.42, -31.79, 0.00)
(-45.88, -31.84, 0.00)
(-45.35, -31.90, 0.00)
(-44.81, -31.96, 0.00)
(-44.27, -32.01, 0.00)
(-43.72, -32.07, 0.00)
(-43.18, -32.13, 0.00)
(-42.63, -32.19, 0.00)
(-42.09, -32.24, -0.00)
(-41.54, -32.30, 0.00)
(-40.99, -32.36, 0.00)
(-40.44, -32.42, 0.00)
(-39.89, -32.48, -0.00)
(-39.33, -32.54, 0.00)
(-38.78, -32.59, 0.00)
(-38.22, -32.65, 0.00)
(-37.66, -32.71, 0.00)
(-39.76, -33.04, 0.00)
(-40.42, -32.97, 0.00)
(-41.08, -32.91, 0.00)
(-41.74, -32.84, 0.00)
(-42.39, -32.77, -0.00)
(-43.04, -32.70, 0.00)
(-43.69, -32.64, 0.00)
(-44.33, -32.57, 0.00)
(-44.98, -32.50, 0.00)
(-45.62, -32.43, 0.00)
(-46.26, -32.37, 0.00)
(-46.89, -32.30, -0.00)
(-47.53, -32.24, 0.00)
(-48.16, -32.17, 0.00)
(-48.79, -32.11, 0.00)
(-49.41, -32.04, 0.00)
(-50.04, -31.98, 0.00)
(-50.66, -31.91, 0.00)
(-51.28, -31.85, -0.00)
(-51.89, -31.78, 0.00)
(-52.51, -31.72, 0.00)
(-53.12, -31.66, 0.00)
(-53.73, -31.59, 0.00)
(-54.33, -31.53, 0.00)
(-54.94, -31.47, 0.00)
(-55.54, -31.40, 0.00)
(-56.14, -31.34, 0.00)
(-56.74, -31.28, 0.00)
(-57.34, -31.22, 0.00)
(-57.93, -31.16, 0.00)
(-58.52, -31.10, 0.00)
(-59.11, -31.03, 0.00)
(-59.70, -30.97, 0.00)
(-60.28, -30.91, 0.00)
(-60.86, -30.85, 0.00)
(-61.44, -30.79, 0.00)
(-62.02, -30.73, 0.00)
(-62.60, -30.67, 0.00)
(-63.17, -30.61, 0.00)
(-63.74, -30.55, 0.00)
(-64.31, -30.49, 0.00)
(-64.88, -30.44, 0.00)
(-65.44, -30.38, 0.00)
(-66.01, -30.32, 0.00)
(-66.57, -30.26, 0.00)
(-67.13, -30.20, 0.00)
(-67.68, -30.14, 0.00)
(-68.24, -30.09, 0.00)
(-68.79, -30.03, 0.00)
(-69.34, -29.97, 0.00)
(-69.89, -29.92, 0.00)
(-70.44, -29.86, 0.00)
(-70.98, -29.80, 0.00)
(-71.53, -29.75, 0.00)
(-72.07, -29.69, 0.00)
(-72.61, -29.63, 0.00)
(-73.14, -29.58, 0.00)
(-73.68, -29.52, 0.00)
(-74.21, -29.47, 0.00)
(-74.74, -29.41, 0.00)
(-75.27, -29.36, 0.00)
(-75.80, -29.30, 0.00)
(-76.33, -29.25, 0.00)
(-76.85, -29.19, 0.00)
(-77.37, -29.14, 0.00)
(-77.89, -29.09, 0.00)
(-78.41, -29.03, 0.00)
(-78.93, -28.98, 0.00)
(-79.44, -28.92, 0.00)
(-79.96, -28.87, 0.00)
(-80.47, -28.82, 0.00)
(-80.98, -28.77, 0.00)
(-81.48, -28.71, 0.00)
(-81.99, -28.66, 0.00)
(-82.49, -28.61, 0.00)
(-83.00, -28.56, 0.00)
(-83.50, -28.50, 0.00)
(-84.00, -28.45, 0.00)
(-84.49, -28.40, 0.00)
(-84.99, -28.35, 0.00)
(-85.48, -28.30, 0.00)
(-85.97, -28.25, 0.00)
(-86.46, -28.20, 0.00)
(-86.95, -28.14, 0.00)
(-87.44, -28.09, 0.00)
(-87.93, -28.04, 0.00)
(-88.41, -27.99, 0.00)
(-88.89, -27.94, 0.00)
(-89.37, -27.89, 0.00)
(-89.85, -27.84, 0.00)
(-90.33, -27.79, 0.00)
(-90.80, -27.75, 0.00)
(-91.28, -27.70, 0.00)
(-91.75, -27.65, 0.00)
(-92.22, -27.60, 0.00)
(-92.69, -27.55, 0.00)
(-93.16, -27.50, 0.00)
(-93.62, -27.45, 0.00)
(-94.09, -27.40, 0.00)
(-94.55, -27.36, 0.00)
(-95.01, -27.31, 0.00)
(-95.47, -27.26, 0.00)
(-95.93, -27.21, 0.00)
(-96.39, -27.17, 0.00)
(-96.84, -27.12, 0.00)
(-97.29, -27.07, 0.00)
(-97.75, -27.02, 0.00)
(-98.20, -26.98, 0.00)
(-98.65, -26.93, 0.00)
(-99.09, -26.88, 0.00)
(-99.54, -26.84, 0.00)
(-99.99, -26.79, 0.00)
(-100.43, -26.75, 0.00)
(-100.87, -26.70, 0.00)
(-101.31, -26.65, 0.00)
(-101.75, -26.61, 0.00)
(-102.19, -26.56, 0.00)
(-102.62, -26.52, 0.00)
(-103.06, -26.47, 0.00)
(-103.49, -26.43, 0.00)
(-103.92, -26.38, 0.00)
(-104.36, -26.34, 0.00)
(-104.78, -26.29, 0.00)
(-105.21, -26.25, 0.00)
(-105.64, -26.21, 0.00)
(-106.06, -26.16, 0.00)
(-102.67, -29.04, 0.00)
(-109.83, -25.35, 0.00)
(-109.45, -25.39, 0.00)
(-109.07, -25.43, 0.00)
(-108.69, -25.47, 0.00)
(-108.31, -25.51, -0.00)
(-107.93, -25.55, 0.00)
(-107.55, -25.59, 0.00)
(-107.16, -25.64, 0.00)
(-106.78, -25.68, -0.00)
(-106.39, -25.72, 0.00)
(-106.01, -25.76, -0.00)
(-105.62, -25.80, -0.00)
(-105.23, -25.84, 0.00)
(-104.85, -25.88, 0.00)
(-104.46, -25.92, 0.00)
(-104.07, -25.97, 0.00)
(-103.67, -26.01, -0.00)
(-103.28, -26.05, 0.00)
(-102.89, -26.09, 0.00)
(-102.50, -26.13, 0.00)
(-102.10, -26.18, -0.00)
(-101.71, -26.22, 0.00)
(-101.31, -26.26, 0.00)
(-100.91, -26.30, 0.00)
(-100.51, -26.34, 0.00)
(-100.11, -26.39, -0.00)
(-99.71, -26.43, 0.00)
(-99.31, -26.47, -0.00)
(-98.91, -26.52, 0.00)
(-98.51, -26.56, 0.00)
(-98.10, -26.60, -0.00)
(-97.70, -26.65, 0.00)
(-97.29, -26.69, 0.00)
(-96.88, -26.73, 0.00)
(-96.48, -26.78, 0.00)
(-96.07, -26.82, 0.00)
(-95.66, -26.86, 0.00)
(-95.25, -26.91, 0.00)
(-94.83, -26.95, 0.00)
(-94.42, -26.99, 0.00)
(-94.01, -27.04, 0.00)
(-93.59, -27.08, 0.00)
(-93.18, -27.13, 0.00)
(-92.76, -27.17, 0.00)
(-92.34, -27.22, 0.00)
(-91.92, -27.26, 0.00)
(-91.50, -27.31, 0.00)
(-91.08, -27.35, -0.00)
(-90.66, -27.40, 0.00)
(-90.24, -27.44, 0.00)
(-89.81, -27.49, 0.00)
(-89.39, -27.53, 0.00)
(-88.96, -27.58, 0.00)
(-88.54, -27.62, -0.00)
(-88.11, -27.67, 0.00)
(-87.68, -27.71, 0.00)
(-87.25, -27.76, 0.00)
(-86.82, -27.81, 0.00)
(-86.38, -27.85, 0.00)
(-85.95, -27.90, 0.00)
(-85.52, -27.94, 0.00)
(-85.08, -27.99, 0.00)
(-84.64, -28.04, 0.00)
(-84.21, -28.08, -0.00)
(-83.77, -28.13, 0.00)
(-83.33, -28.18, 0.00)
(-82.89, -28.22, 0.00)
(-82.45, -28.27, -0.00)
(-82.00, -28.32, 0.00)
(-81.56, -28.37, -0.00)
(-81.11, -28.41, -0.00)
(-80.67, -28.46, 0.00)
(-80.22, -28.51, 0.00)
(-79.77, -28.56, -0.00)
(-79.32, -28.60, 0.00)
(-78.87, -28.65, 0.00)
(-78.42, -28.70, 0.00)
(-77.97, -28.75, 0.00)
(-77.51, -28.80, 0.00)
(-77.06, -28.85, 0.00)
(-76.60, -28.90, 0.00)
(-76.14, -28.94, 0.00)
(-75.69, -28.99, 0.00)
(-75.23, -29.04, -0.00)
(-74.76, -29.09, 0.00)
(-74.30, -29.14, 0.00)
(-73.84, -29.19, 0.00)
(-73.37, -29.24, 0.00)
(-72.91, -29.29, 0.00)
(-72.44, -29.34, -0.00)
(-71.97, -29.39, 0.00)
(-71.50, -29.44, 0.00)
(-71.03, -29.49, 0.00)
(-70.56, -29.54, 0.00)
(-70.09, -29.59, 0.00)
(-69.62, -29.64, 0.00)
(-69.14, -29.69, -0.00)
(-68.66, -29.74, 0.00)
(-68.19, -29.79, 0.00)
(-67.71, -29.84, 0.00)
(-67.23, -29.90, -0.00)
(-66.75, -29.95, 0.00)
(-66.26, -30.00, 0.00)
(-65.78, -30.05, 0.00)
(-65.29, -30.10, 0.00)
(-64.81, -30.15, 0.00)
(-64.32, -30.21, 0.00)
(-63.83, -30.26, 0.00)
(-63.34, -30.31, 0.00)
(-62.85, -30.36, 0.00)
(-62.36, -30.41, 0.00)
(-61.86, -30.47, 0.00)
(-61.37, -30.52, 0.00)
(-60.87, -30.57, 0.00)
(-60.37, -30.63, 0.00)
(-59.87, -30.68, 0.00)
(-59.37, -30.73, 0.00)
(-58.87, -30.79, -0.00)
(-58.37, -30.84, 0.00)
(-57.86, -30.89, 0.00)
(-57.36, -30.95, 0.00)
(-56.85, -31.00, 0.00)
(-56.34, -31.06, 0.00)
(-55.83, -31.11, 0.00)
(-55.32, -31.16, 0.00)
(-54.81, -31.22, 0.00)
(-54.30, -31.27, 0.00)
(-53.78, -31.33, 0.00)
(-53.26, -31.38, 0.00)
(-52.75, -31.44, 0.00)
(-52.23, -31.50, 0.00)
(-51.71, -31.55, 0.00)
(-51.18, -31.61, 0.00)
(-50.66, -31.66, 0.00)
(-50.14, -31.72, 0.00)
(-49.61, -31.77, 0.00)
(-49.08, -31.83, 0.00)
(-48.55, -31.89, 0.00)
(-48.02, -31.94, 0.00)
(-47.49, -32.00, 0.00)
(-46.96, -32.06, 0.00)
(-46.42, -32.11, 0.00)
(-45.88, -32.17, 0.00)
(-45.35, -32.23, 0.00)
(-44.81, -32.29, 0.00)
(-44.27, -32.34, 0.00)
(-43.72, -32.40, 0.00)
(-43.18, -32.46, 0.00)
(-42.63, -32.52, 0.00)
(-42.09, -32.58, -0.00)
(-41.54, -32.64, 0.00)
(-40.99, -32.69, 0.00)
(-40.44, -32.75, 0.00)
(-39.89, -32.81, -0.00)
(-39.33, -32.87, 0.00)
(-38.78, -32.93, 0.00)
(-38.22, -32.99, 0.00)
(-37.66, -33.05, 0.00)
(-39.76, -33.35, 0.00)
(-40.42, -33.28, 0.00)
(-41.08, -33.21, 0.00)
(-41.74, -33.14, 0.00)
(-42.39, -33.08, -0.00)
(-43.04, -33.01, 0.00)
(-43.69, -32.94, 0.00)
(-44.33, -32.87, 0.00)
(-44.98, -32.81, 0.00)
(-45.62, -32.74, 0.00)
(-46.26, -32.67, 0.00)
(-46.89, -32.60, -0.00)
(-47.53, -32.54, 0.00)
(-48.16, -32.47, 0.00)
(-48.79, -32.41, 0.00)
(-49.41, -32.34, 0.00)
(-50.04, -32.28, 0.00)
(-50.66, -32.21, 0.00)
(-51.28, -32.15, -0.00)
(-51.89, -32.08, 0.00)
(-52.51, -32.02, 0.00)
(-53.12, -31.95, 0.00)
(-53.73, -31.89, 0.00)
(-54.33, -31.83, 0.00)
(-54.94, -31.76, 0.00)
(-55.54, -31.70, 0.00)
(-56.14, -31.64, 0.00)
(-56.74, -31.57, 0.00)
(-57.34, -31.51, 0.00)
(-57.93, -31.45, 0.00)
(-58.52, -31.39, 0.00)
(-59.11, -31.33, 0.00)
(-59.70, -31.26, 0.00)
(-60.28, -31.20, 0.00)
(-60.86, -31.14, 0.00)
(-61.44, -31.08, 0.00)
(-62.02, -31.02, 0.00)
(-62.60, -30.96, 0.00)
(-63.17, -30.90, 0.00)
(-63.74, -30.84, 0.00)
(-64.31, -30.78, 0.00)
(-64.88, -30.72, 0.00)
(-65.44, -30.66, 0.00)
(-66.01, -30.60, 0.00)
(-66.57, -30.54, 0.00)
(-67.13, -30.49, 0.00)
(-67.68, -30.43, 0.00)
(-68.24, -30.37, 0.00)
(-68.79, -30.31, 0.00)
(-69.34, -30.25, 0.00)
(-69.89, -30.20, 0.00)
(-70.44, -30.14, 0.00)
(-70.98, -30.08, 0.00)
(-71.53, -30.02, 0.00)
(-72.07, -29.97, 0.00)
(-72.61, -29.91, 0.00)
(-73.14, -29.86, 0.00)
(-73.68, -29.80, 0.00)
(-74.21, -29.74, 0.00)
(-74.74, -29.69, 0.00)
(-75.27, -29.63, 0.00)
(-75.80, -29.58, 0.00)
(-76.33, -29.52, 0.00)
(-76.85, -29.47, 0.00)
(-77.37, -29.41, 0.00)
(-77.89, -29.36, 0.00)
(-78.41, -29.30, 0.00)
(-78.93, -29.25, 0.00)
(-79.44, -29.20, 0.00)
(-79.96, -29.14, 0.00)
(-80.47, -29.09, 0.00)
(-80.98, -29.04, 0.00)
(-81.48, -28.98, 0.00)
(-81.99, -28.93, 0.00)
(-82.49, -28.88, 0.00)
(-83.00, -28.82, 0.00)
(-83.50, -28.77, 0.00)
(-84.00, -28.72, 0.00)
(-84.49, -28.67, 0.00)
(-84.99, -28.62, 0.00)
(-85.48, -28.56, 0.00)
(-85.97, -28.51, 0.00)
(-86.46, -28.46, 0.00)
(-86.95, -28.41, 0.00)
(-87.44, -28.36, 0.00)
(-87.93, -28.31, 0.00)
(-88.41, -28.26, 0.00)
(-88.89, -28.21, 0.00)
(-89.37, -28.16, 0.00)
(-89.85, -28.11, 0.00)
(-90.33, -28.06, 0.00)
(-90.80, -28.01, 0.00)
(-91.28, -27.96, 0.00)
(-91.75, -27.91, 0.00)
(-92.22, -27.86, 0.00)
(-92.69, -27.81, 0.00)
(-93.16, -27.76, 0.00)
(-93.62, -27.71, 0.00)
(-94.09, -27.66, 0.00)
(-94.55, -27.61, 0.00)
(-95.01, -27.57, 0.00)
(-95.47, -27.52, 0.00)
(-95.93, -27.47, 0.00)
(-96.39, -27.42, 0.00)
(-96.84, -27.37, 0.00)
(-97.29, -27.33, 0.00)
(-97.75, -27.28, 0.00)
(-98.20, -27.23, 0.00)
(-98.65, -27.19, 0.00)
(-99.09, -27.14, 0.00)
(-99.54, -27.09, 0.00)
(-99.99, -27.05, 0.00)
(-100.43, -27.00, 0.00)
(-100.87, -26.95, 0.00)
(-101.31, -26.91, 0.00)
(-101.75, -26.86, 0.00)
(-102.19, -26.81, 0.00)
(-102.62, -26.77, 0.00)
(-103.06, -26.72, 0.00)
(-103.49, -26.68, 0.00)
(-103.92, -26.63, 0.00)
(-104.36, -26.59, 0.00)
(-104.78, -26.54, 0.00)
(-105.21, -26.50, 0.00)
(-105.64, -26.45, 0.00)
(-106.06, -26.41, 0.00)
(-101.05, -29.67, 0.00)
(-109.45, -25.67, 0.00)
(-109.07, -25.71, 0.00)
(-108.69, -25.75, 0.00)
(-108.31, -25.79, -0.00)
(-107.93, -25.83, 0.00)
(-107.55, -25.87, 0.00)
(-107.16, -25.91, 0.00)
(-106.78, -25.95, -0.00)
(-106.39, -26.00, 0.00)
(-106.01, -26.04, -0.00)
(-105.62, -26.08, -0.00)
(-105.23, -26.12, 0.00)
(-104.85, -26.16, 0.00)
(-104.46, -26.20, 0.00)
(-104.07, -26.25, 0.00)
(-103.67, -26.29, -0.00)
(-103.28, -26.33, 0.00)
(-102.89, -26.37, 0.00)
(-102.50, -26.42, 0.00)
(-102.10, -26.46, -0.00)
(-101.71, -26.50, 0.00)
(-101.31, -26.54, 0.00)
(-100.91, -26.59, 0.00)
(-100.51, -26.63, 0.00)
(-100.11, -26.67, -0.00)
(-99.71, -26.71, 0.00)
(-99.31, -26.76, -0.00)
(-98.91, -26.80, 0.00)
(-98.51, -26.84, 0.00)
(-98.10, -26.89, -0.00)
(-97.70, -26.93, 0.00)
(-97.29, -26.97, 0.00)
(-96.88, -27.02, 0.00)
(-96.48, -27.06, 0.00)
(-96.07, -27.11, 0.00)
(-95.66, -27.15, 0.00)
(-95.25, -27.19, 0.00)
(-94.83, -27.24, 0.00)
(-94.42, -27.28, 0.00)
(-94.01, -27.33, 0.00)
(-93.59, -27.37, 0.00)
(-93.18, -27.42, 0.00)
(-92.76, -27.46, 0.00)
(-92.34, -27.51, 0.00)
(-91.92, -27.55, 0.00)
(-91.50, -27.60, 0.00)
(-91.08, -27.64, -0.00)
(-90.66, -27.69, 0.00)
(-90.24, -27.73, 0.00)
(-89.81, -27.78, 0.00)
(-89.39, -27.82, 0.00)
(-88.96, -27.87, 0.00)
(-88.54, -27.92, -0.00)
(-88.11, -27.96, 0.00)
(-87.68, -28.01, 0.00)
(-87.25, -28.05, 0.00)
(-86.82, -28.10, 0.00)
(-86.38, -28.15, 0.00)
(-85.95, -28.19, 0.00)
(-85.52, -28.24, 0.00)
(-85.08, -28.29, 0.00)
(-84.64, -28.33, 0.00)
(-84.21, -28.38, -0.00)
(-83.77, -28.43, 0.00)
(-83.33, -28.48, 0.00)
(-82.89, -28.52, 0.00)
(-82.45, -28.57, -0.00)
(-82.00, -28.62, 0.00)
(-81.56, -28.67, -0.00)
(-81.11, -28.71, -0.00)
(-80.67, -28.76, 0.00)
(-80.22, -28.81, 0.00)
(-79.77, -28.86, -0.00)
(-79.32, -28.91, 0.00)
(-78.87, -28.95, 0.00)
(-78.42, -29.00, 0.00)
(-77.97, -29.05, 0.00)
(-77.51, -29.10, 0.00)
(-77.06, -29.15, 0.00)
(-76.60, -29.20, 0.00)
(-76.14, -29.25, 0.00)
(-75.69, -29.30, 0.00)
(-75.23, -29.35, -0.00)
(-74.76, -29.40, 0.00)
(-74.30, -29.45, 0.00)
